002_place,003_event,004_active,005_open_now,006_open_time,007_close_time,008_maximum_visit_duration,009_minimum_visit_duration,010_travel_time,011_travel_distance,012_travel_mode,013_rainfall,014_sunset,015_weather_score,016_weather_dependent,017_suitable_for_weather_score,018_average_social_rating,019_number_reviews,020_suitable_for_children,021_suitable_for_groups,022_suitable_for_vision_impaired,023_suitable_for_bicycles,024_suitable_for_wheelchair,025_eat,026_see,027_do,028_popularity_now,029_popularity_avg_current_day,030_popularity_avg_current_hour,031_better_when,032_elevation,033_bicycle_duration,034_bicycle_distance,035_operated_by
1,0,1,1.0,1502150400.0,1502172000.0,3.65,1.0,171.0,226.0,0.0,0,1502178740,1,0.07,0.0,4.16723300971,0,0,1,1,1,1,0.0,0.666666666667,0.333333333333,,,,2.0,14.7996873856,91.0,226.0,0.0
1,0,1,1.0,1502154000.0,1502168400.0,2.65,1.0,298.0,400.0,0.0,0,1502178740,1,0.08,0.0,5.0,1,0,1,1,1,1,0.0,0.666666666667,0.333333333333,,,,2.0,12.5468673706,132.0,577.0,0.0
1,0,1,1.0,1502150400.0,1502177400.0,5.15,1.0,945.0,1143.0,0.0,0,1502178740,1,0.04,0.0,4.0,12,0,1,1,1,0,0.0,1.0,0.0,,,,2.0,33.1180725098,440.0,1211.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.65,1.0,726.0,4946.0,1.0,0,1502178740,1,0.58,0.85,4.4,5,1,1,0,1,0,0.0,1.0,0.0,0.44,14.9444444444,61.4285714286,2.0,75.6041183472,2008.0,4860.0,1.0
1,0,1,1.0,1502154000.0,1502193600.0,9.65,1.0,383.0,479.0,0.0,0,1502178740,1,0.01,0.0,4.05,15,0,1,1,0,1,1.0,0.0,0.0,0.37,17.5,44.2857142857,2.0,15.1388845444,191.0,479.0,0.0
1,0,1,1.0,1502245263.0,1502072463.0,86400.0,8.0,781.0,9755.0,1.0,0,1502178740,1,0.06,0.0,4.1,5,0,0,0,0,0,0.25,0.5,0.25,,,,2.0,187.807418823,2585.0,8682.0,0.0
1,0,1,1.0,1502150400.0,1502164800.0,1.65,1.0,445.0,576.0,0.0,0,1502178740,1,0.08,0.0,4.8,4,0,1,1,1,1,0.0,1.0,0.0,,,,2.0,19.7180309296,216.0,576.0,0.0
1,0,1,1.0,1502150400.0,1502175600.0,4.65,1.0,398.0,517.0,0.0,0,1502178740,1,0.1,0.0,4.16723300971,0,0,1,1,1,1,0.0,1.0,0.0,,,,2.0,18.314743042,202.0,517.0,0.0
1,0,1,1.0,1502146800.0,1502186400.0,7.65,2.0,407.0,571.0,0.0,0,1502178740,1,0.08,0.0,3.3,4,0,1,0,1,0,0.0,0.0,1.0,,,,0.0,9.9357585907,113.0,571.0,0.0
1,0,1,0.0,,,0.0,2.0,575.0,749.0,0.0,0,1502178740,1,0.9,0.93,4.6,15,1,1,0,0,0,0.0,0.666666666667,0.333333333333,,,,0.0,0.704624891281,187.0,749.0,0.0
1,0,1,0.0,,,0.0,1.0,1064.0,12176.0,1.0,0,1502178740,1,0.0,0.8,4.16723300971,0,0,1,0,1,0,0.333333333333,0.666666666667,0.0,,,,0.0,81.1932296753,2974.0,12269.0,0.0
1,0,1,0.0,,,0.0,8.0,892.0,1130.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,,,,,,,,10.0,416.0,1274.0,
1,0,1,0.0,,,0.0,1.0,1236.0,19863.0,1.0,0,1502178740,1,0.76,0.89,4.6,5,0,1,0,1,1,0.0,1.0,0.0,,,,2.0,128.146820068,4523.0,19341.0,1.0
1,0,1,1.0,1502146800.0,1502179200.0,5.65,1.0,610.0,757.0,0.0,0,1502178740,1,0.03,0.0,5.0,1,1,1,0,1,0,0.0,0.0,1.0,,,,2.0,20.3591976166,315.0,834.0,0.0
1,0,1,1.0,1502146800.0,1502175600.0,4.65,2.0,324.0,454.0,0.0,0,1502178740,1,0.8,0.86,5.0,2,0,1,0,1,0,0.0,0.666666666667,0.333333333333,,,,0.0,11.2162561417,68.0,454.0,0.0
1,0,1,1.0,1502139600.0,1502175600.0,4.65,1.0,204.0,284.0,0.0,0,1502178740,1,0.03,0.0,4.55,15,0,1,1,0,1,1.0,0.0,0.0,,,,2.0,14.188126564,45.0,284.0,0.0
1,0,1,0.0,,,0.0,2.0,537.0,677.0,0.0,0,1502178740,1,0.06,0.0,4.16723300971,0,0,1,0,1,0,0.0,0.0,1.0,,,,2.0,24.1768913269,297.0,677.0,0.0
1,0,1,1.0,1502150400.0,1502164800.0,1.65,1.0,1972.0,2114.0,0.0,0,1502178740,1,0.08,0.0,5.0,1,0,1,0,1,0,0.0,1.0,0.0,,,,2.0,40.0452270508,882.0,2107.0,0.0
1,0,1,0.0,,,0.0,2.0,1000.0,1379.0,0.0,0,1502178740,1,0.8,0.8,4.4,5,0,0,0,0,0,0.0,0.75,0.25,,,,2.0,4.96721410751,297.0,1480.0,2.0
1,0,1,1.0,1502148600.0,1502175600.0,4.65,,369.0,480.0,0.0,0,1502178740,1,0.0,0.0,5.0,1,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,17.5418548584,194.0,480.0,
1,0,1,1.0,1502141400.0,1502181000.0,6.15,,1398.0,1611.0,0.0,0,1502178740,1,0.0,0.0,4.3,5,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,40.233707428,623.0,1905.0,
1,0,1,1.0,1502148600.0,1502166600.0,2.15,,442.0,575.0,0.0,0,1502178740,1,0.0,0.0,5.0,2,0,0,0,0,0,0.0,1.0,0.0,,,,,17.6364860535,186.0,575.0,
1,0,1,1.0,1502150400.0,1502175600.0,4.65,,986.0,1352.0,0.0,0,1502178740,1,0.0,0.0,4.0,5,0,0,0,0,0,0.0,1.0,0.0,0.12,4.27777777778,38.7142857143,,6.11376237869,285.0,1427.0,
1,0,1,0.0,,,0.0,,893.0,1221.0,0.0,0,1502178740,1,0.0,0.0,4.0,2,0,0,0,0,0,0.0,1.0,0.0,,,,,5.03062963486,288.0,1282.0,
1,0,1,1.0,1502146800.0,1502179200.0,5.65,,177.0,250.0,0.0,0,1502178740,1,0.0,0.0,2.5,5,0,0,0,0,0,0.0,1.0,0.0,,,,,11.4719018936,64.0,250.0,
1,0,1,,1502179200.0,1502190000.0,0.0,1.0,697.0,966.0,0.0,0,1502178740,1,0.01,0.0,4.2,5,0,1,1,0,1,1.0,0.0,0.0,0.0,13.6111111111,0.0,2.0,6.41567230225,214.0,966.0,0.0
1,0,1,0.0,,,0.0,,224.0,293.0,0.0,0,1502178740,1,0.0,0.0,4.7,5,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,15.9519472122,75.0,293.0,
1,0,1,0.0,,,0.0,,335.0,434.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,16.1965274811,94.0,411.0,
1,0,1,1.0,1502245280.0,1502072480.0,86400.0,8.0,449.0,577.0,0.0,0,1502178740,1,0.0,0.0,3.6,10,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,19.0958538055,216.0,577.0,
1,0,1,1.0,1502150400.0,1502204400.0,12.64,,428.0,540.0,0.0,0,1502178740,1,0.0,0.0,3.55,10,0,0,0,0,0,0.5,0.5,0.0,0.25,14.1666666667,27.5,,14.7753210068,237.0,540.0,
1,0,1,1.0,1502146800.0,1502193600.0,9.64,,345.0,470.0,0.0,0,1502178740,1,0.0,0.0,3.8,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,0.75,38.7777777778,74.2857142857,,10.9836435318,116.0,507.0,
1,0,1,1.0,1502137800.0,1502193600.0,9.64,,277.0,388.0,0.0,0,1502178740,1,0.0,0.0,4.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,13.9202346802,67.0,430.0,
1,0,1,0.0,,,0.0,,344.0,480.0,0.0,0,1502178740,1,0.0,0.0,2.0,2,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,12.5222015381,74.0,480.0,
1,0,1,1.0,1502157600.0,1502191800.0,9.14,,277.0,365.0,0.0,0,1502178740,1,0.0,0.0,3.4,5,0,0,0,0,0,0.25,0.5,0.25,0.0,12.4444444444,15.7142857143,,14.9618883133,82.0,495.0,
1,0,1,,1502175600.0,1502190000.0,0.0,,187.0,261.0,0.0,0,1502178740,1,0.0,0.0,3.6,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,14.421872139,42.0,261.0,
1,0,1,1.0,1502136000.0,1502164800.0,1.64,,446.0,573.0,0.0,0,1502178740,1,0.0,0.0,4.5,2,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,18.8909454346,215.0,573.0,
1,0,1,1.0,1502141400.0,1502172000.0,3.64,1.0,181.0,249.0,0.0,0,1502178740,1,0.03,0.0,4.25,15,0,1,1,0,1,1.0,0.0,0.0,0.35,14.5555555556,44.7142857143,2.0,15.5834350586,41.0,249.0,0.0
1,0,1,1.0,1502150400.0,1502193600.0,9.64,,321.0,434.0,0.0,0,1502178740,1,0.0,0.0,3.7,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,0.77,29.7777777778,81.5714285714,,11.4926939011,125.0,543.0,
1,0,1,0.0,,,0.0,,336.0,443.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.5,0.5,0.0,,,,,15.9151210785,138.0,505.0,
1,0,1,0.0,,,0.0,,270.0,362.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,12.8363018036,139.0,615.0,
1,0,1,1.0,1502143200.0,1502191800.0,9.14,,433.0,569.0,0.0,0,1502178740,1,0.0,0.0,4.1,5,0,0,0,0,0,0.5,0.5,0.0,0.53,24.5555555556,48.1428571429,,10.3970985413,159.0,564.0,
1,0,1,0.0,,,0.0,,443.0,570.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,18.5507411957,214.0,570.0,
1,0,1,1.0,1502154000.0,1502190000.0,8.64,,448.0,591.0,0.0,0,1502178740,1,0.0,0.0,2.5,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,9.51615905762,165.0,600.0,
1,0,1,,1502178300.0,1502190000.0,0.0,,597.0,747.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,27.8212490082,272.0,747.0,
1,0,1,0.0,,,0.0,,503.0,639.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,13.7332649231,289.0,773.0,
1,0,1,1.0,1502154000.0,1502190000.0,8.64,,511.0,651.0,0.0,0,1502178740,1,0.0,0.0,4.7,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,13.1137313843,290.0,785.0,
1,0,1,1.0,1502143200.0,1502177400.0,5.14,,173.0,229.0,0.0,0,1502178740,1,0.0,0.0,2.9,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,14.6844892502,91.0,229.0,
1,0,1,1.0,1502245294.0,1502072494.0,86400.0,8.0,210.0,292.0,0.0,0,1502178740,1,0.03,0.0,4.35,10,1,1,1,0,1,0.333333333333,0.333333333333,0.333333333333,,,,0.0,9.32246208191,70.0,292.0,0.0
1,0,1,1.0,1502139600.0,1502181000.0,6.14,,355.0,494.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,12.4758386612,76.0,494.0,
1,0,1,0.0,,,0.0,,472.0,596.0,0.0,0,1502178740,1,0.0,0.0,4.0,3,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,14.9088182449,211.0,596.0,
1,0,1,1.0,1502155800.0,1502164800.0,1.64,,313.0,431.0,0.0,0,1502178740,1,0.0,0.0,4.15,15,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,15.0138463974,71.0,431.0,
1,0,1,1.0,1502155800.0,1502166600.0,2.14,,383.0,503.0,0.0,0,1502178740,1,0.0,0.0,3.3,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,15.0606908798,166.0,503.0,
1,0,1,1.0,1502141400.0,1502181000.0,6.14,,207.0,270.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.25,0.5,0.25,,,,,16.0741691589,71.0,270.0,
1,0,1,0.0,,,0.0,,231.0,303.0,0.0,0,1502178740,1,0.0,0.0,4.0,4,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,15.9980831146,77.0,303.0,
1,0,1,1.0,1502154000.0,1502172000.0,3.64,,237.0,312.0,0.0,0,1502178740,1,0.0,0.0,4.2,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,16.0074195862,78.0,312.0,
1,0,1,0.0,,,0.0,,269.0,355.0,0.0,0,1502178740,1,0.0,0.0,1.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,16.3622646332,86.0,355.0,
1,0,1,1.0,1502142300.0,1502172000.0,3.64,,262.0,344.0,0.0,0,1502178740,1,0.0,0.0,3.2,5,0,0,0,0,0,0.5,0.5,0.0,,,,,13.1448364258,157.0,344.0,
1,0,1,1.0,1502143200.0,1502172000.0,3.64,,341.0,440.0,0.0,0,1502178740,1,0.0,0.0,4.0,1,0,0,0,0,0,0.5,0.5,0.0,,,,,15.8105888367,133.0,440.0,
1,0,1,1.0,1502150400.0,1502164800.0,1.64,1.0,405.0,554.0,0.0,0,1502178740,1,0.01,0.5,4.7,5,1,1,0,0,1,0.0,0.75,0.25,,,,0.0,14.8880033493,128.0,554.0,2.0
1,0,1,1.0,1502146800.0,1502195400.0,10.14,1.0,630.0,4285.0,1.0,0,1502178740,1,0.02,0.0,4.05,15,0,1,1,0,1,1.0,0.0,0.0,0.4,20.2777777778,65.5714285714,2.0,35.5321846008,712.0,2171.0,0.0
1,0,1,1.0,1502155800.0,1502168400.0,2.64,,201.0,279.0,0.0,0,1502178740,1,0.0,0.0,3.0,2,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,14.6403255463,45.0,279.0,
1,0,1,0.0,,,0.0,,387.0,500.0,0.0,0,1502178740,1,0.0,0.0,4.2,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,17.0279121399,152.0,523.0,
1,0,1,0.0,,,0.0,,313.0,414.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,15.5161008835,85.0,504.0,
1,0,1,0.0,,,0.0,,357.0,485.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,15.7288160324,121.0,486.0,
1,0,1,1.0,1502154000.0,1502188200.0,8.14,,338.0,459.0,0.0,0,1502178740,1,0.0,0.0,5.0,3,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,11.4395132065,119.0,518.0,
1,0,1,0.0,,,0.0,,365.0,495.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,16.0192127228,130.0,496.0,
1,0,1,0.0,,,0.0,,431.0,567.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,10.3363857269,159.0,562.0,
1,0,1,0.0,,,0.0,,459.0,605.0,0.0,0,1502178740,1,0.0,0.0,4.5,10,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,9.99064064026,165.0,600.0,
1,0,1,1.0,1502143200.0,1502175600.0,4.64,,390.0,493.0,0.0,0,1502178740,1,0.0,0.0,2.2,4,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,12.3998003006,225.0,493.0,
1,0,1,1.0,1502150400.0,1502191800.0,9.14,,448.0,591.0,0.0,0,1502178740,1,0.0,0.0,3.2,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,9.51615905762,165.0,600.0,
1,0,1,1.0,1502143200.0,1502172000.0,3.64,1.0,1975.0,2125.0,0.0,0,1502178740,1,0.01,0.0,3.9,15,1,1,1,1,1,1.0,0.0,0.0,0.17,17.1666666667,24.1428571429,2.0,34.3231964111,874.0,2118.0,0.0
1,0,1,1.0,1502146800.0,1502191800.0,9.14,,448.0,591.0,0.0,0,1502178740,1,0.0,0.0,3.3,3,0,0,0,0,0,0.25,0.5,0.25,,,,,9.51615905762,165.0,600.0,
1,0,1,0.0,,,0.0,,448.0,591.0,0.0,0,1502178740,1,0.0,0.0,4.3,3,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,9.51615905762,165.0,600.0,
1,0,1,0.0,,,0.0,,448.0,591.0,0.0,0,1502178740,1,0.0,0.0,4.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,9.51615905762,165.0,600.0,
1,0,1,1.0,1502146800.0,1502191800.0,9.14,,448.0,591.0,0.0,0,1502178740,1,0.0,0.0,2.0,1,0,0,0,0,0,0.4,0.4,0.2,,,,,9.51615905762,165.0,600.0,
1,0,1,1.0,1502150400.0,1502190000.0,8.64,,448.0,591.0,0.0,0,1502178740,1,0.0,0.0,1.4,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,9.51615905762,165.0,600.0,
1,0,1,1.0,1502150400.0,1502186400.0,7.64,,387.0,517.0,0.0,0,1502178740,1,0.0,0.0,4.0,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,0.82,20.2777777778,66.2857142857,,10.5155925751,152.0,512.0,
1,0,1,0.0,,,0.0,,415.0,524.0,0.0,0,1502178740,1,0.0,0.0,3.0,2,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,12.675951004,233.0,524.0,
1,0,1,1.0,1502150400.0,1502191800.0,9.13,,449.0,588.0,0.0,0,1502178740,1,0.0,0.0,4.0,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,10.9454717636,237.0,707.0,
1,0,1,0.0,,,0.0,,363.0,513.0,0.0,0,1502178740,1,0.0,0.0,4.0,2,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,10.5449228287,75.0,513.0,
1,0,1,0.0,,,0.0,,443.0,559.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,13.2308225632,242.0,559.0,
1,0,1,1.0,1502157600.0,1502164800.0,1.63,1.0,249.0,341.0,0.0,0,1502178740,1,0.01,0.0,3.95,15,0,1,1,1,1,1.0,0.0,0.0,0.09,7.05555555556,6.42857142857,2.0,14.8595066071,80.0,341.0,0.0
1,0,1,0.0,,,0.0,,492.0,620.0,0.0,0,1502178740,1,0.0,0.0,5.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,14.7390241623,286.0,754.0,
1,0,1,0.0,,,0.0,,511.0,652.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,13.2299489975,290.0,786.0,
1,0,1,0.0,,,0.0,,490.0,617.0,0.0,0,1502178740,1,0.0,0.0,1.0,2,0,0,0,0,0,0.5,0.5,0.0,,,,,15.8456611633,258.0,617.0,
1,0,1,0.0,,,0.0,,388.0,535.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,13.29600811,120.0,535.0,
1,0,1,0.0,,,0.0,,505.0,635.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,16.0565414429,263.0,635.0,
1,0,1,0.0,,,0.0,,611.0,742.0,0.0,0,1502178740,1,0.0,0.0,1.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,28.0281162262,289.0,742.0,
1,0,1,1.0,1502152200.0,1502190000.0,8.63,,593.0,788.0,0.0,0,1502178740,1,0.0,0.0,4.6,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,0.41,23.0555555556,47.8571428571,,6.60106086731,247.0,825.0,
1,0,1,1.0,1502245322.0,1502072522.0,86400.0,,550.0,677.0,0.0,0,1502178740,1,0.0,0.0,4.3,5,0,0,0,0,0,0.0,1.0,0.0,0.0,7.44444444444,17.3333333333,,21.3129234314,255.0,684.0,
1,0,1,0.0,,,0.0,8.0,554.0,684.0,0.0,0,1502178740,1,0.0,0.0,4.0,3,0,0,0,0,0,0.0,1.0,0.0,,,,,21.3816699982,255.0,684.0,
1,0,1,0.0,,,0.0,8.0,505.0,704.0,0.0,0,1502178740,1,0.0,0.0,4.0,7,0,0,0,0,0,0.0,1.0,0.0,,,,,6.72973489761,176.0,757.0,
1,0,1,1.0,1502157600.0,1502164800.0,1.63,1.0,145.0,200.0,0.0,0,1502178740,1,0.02,0.0,4.1,15,0,1,1,0,1,1.0,0.0,0.0,0.08,8.33333333333,8.85714285714,2.0,15.2320795059,58.0,200.0,0.0
1,0,1,0.0,,,0.0,,353.0,457.0,0.0,0,1502178740,1,0.0,0.0,4.8,5,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,15.9625415802,136.0,457.0,
1,0,1,1.0,1502148600.0,1502179200.0,5.63,8.0,20.0,26.0,0.0,0,1502178740,1,0.0,0.0,4.2,10,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,17.0931930542,5.0,26.0,
1,0,1,0.0,,,0.0,,118.0,163.0,0.0,0,1502178740,1,0.0,0.0,3.5,5,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,15.9718008041,27.0,163.0,
1,0,1,0.0,,,0.0,,117.0,162.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,15.952173233,27.0,162.0,
1,0,1,0.0,,,0.0,,402.0,539.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,10.1805677414,155.0,534.0,
1,0,1,0.0,,,0.0,,183.0,253.0,0.0,0,1502178740,1,0.0,0.0,4.0,1,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,16.2881565094,70.0,267.0,
1,0,1,1.0,1502146800.0,1502159400.0,0.13,,107.0,144.0,0.0,0,1502178740,1,0.0,0.0,4.5,2,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,17.1380844116,26.0,144.0,
1,0,1,1.0,1502146800.0,1502179200.0,5.63,,523.0,687.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,11.7291545868,297.0,839.0,
1,0,1,0.0,,,0.0,8.0,530.0,644.0,0.0,0,1502178740,1,0.0,0.0,5.0,3,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,25.3055171967,256.0,644.0,
1,0,1,0.0,,,0.0,,229.0,321.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,12.5971803665,49.0,321.0,
1,0,1,1.0,1502141400.0,1502193600.0,9.63,1.0,641.0,863.0,0.0,0,1502178740,1,0.06,0.0,3.9,15,0,1,1,0,1,1.0,0.0,0.0,0.14,19.2222222222,18.8571428571,2.0,12.3500518799,203.0,856.0,0.0
1,0,1,0.0,,,0.0,,399.0,534.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,10.2607584,154.0,529.0,
1,0,1,0.0,,,0.0,,534.0,665.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.0,0.666666666667,0.333333333333,,,,,17.464389801,251.0,673.0,
1,0,1,1.0,1502139600.0,1502170200.0,3.13,,169.0,223.0,0.0,0,1502178740,1,0.0,0.0,3.6,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,14.9511480331,90.0,223.0,
1,0,1,1.0,1502146800.0,1502175600.0,4.63,,315.0,409.0,0.0,0,1502178740,1,0.0,0.0,4.8,4,0,0,0,0,0,0.25,0.5,0.25,,,,,16.0570716858,90.0,386.0,
1,0,1,1.0,1502139600.0,1502175600.0,4.63,,230.0,320.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.25,0.5,0.25,,,,,13.7585268021,51.0,320.0,
1,0,1,0.0,,,0.0,,256.0,338.0,0.0,0,1502178740,1,0.0,0.0,5.0,3,0,0,0,0,0,0.25,0.5,0.25,,,,,16.1033554077,83.0,338.0,
1,0,1,1.0,1502143200.0,1502172000.0,3.63,,313.0,405.0,0.0,0,1502178740,1,0.0,0.0,5.0,2,0,0,0,0,0,0.25,0.5,0.25,,,,,15.2147693634,125.0,405.0,
1,0,1,1.0,1502150400.0,1502172000.0,3.63,,203.0,276.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,15.5568084717,72.0,276.0,
1,0,1,1.0,1502143200.0,1502172000.0,3.63,,224.0,293.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.25,0.5,0.25,,,,,15.9519472122,75.0,293.0,
1,0,1,1.0,1502139600.0,1502166600.0,2.13,,231.0,304.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,16.0046768188,77.0,304.0,
1,0,1,1.0,1502141400.0,1502172000.0,3.63,1.0,1918.0,2303.0,0.0,0,1502178740,1,0.03,0.0,4.0,5,0,1,1,0,1,1.0,0.0,0.0,0.65,18.7222222222,60.4285714286,2.0,76.361869812,796.0,2312.0,0.0
1,0,1,1.0,1502145000.0,1502173800.0,4.13,,292.0,376.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,16.4373645782,120.0,376.0,
1,0,1,0.0,,,0.0,,269.0,355.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,16.3622646332,86.0,355.0,
1,0,1,0.0,,,0.0,,264.0,353.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,13.8632507324,141.0,624.0,
1,0,1,0.0,,,0.0,,173.0,230.0,0.0,0,1502178740,1,0.0,0.0,4.0,3,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,12.8579244614,87.0,344.0,
1,0,1,1.0,1502143200.0,1502164800.0,1.63,,307.0,400.0,0.0,0,1502178740,1,0.0,0.0,5.0,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,12.2293214798,185.0,400.0,
1,0,1,0.0,,,0.0,,245.0,337.0,0.0,0,1502178740,1,0.0,0.0,4.8,5,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,14.5657596588,55.0,337.0,
1,0,1,0.0,,,0.0,,428.0,555.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,18.4875030518,211.0,555.0,
1,0,1,0.0,,,0.0,,373.0,493.0,0.0,0,1502178740,1,0.0,0.0,5.0,1,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,12.3233909607,225.0,612.0,
1,0,1,0.0,,,0.0,,452.0,586.0,0.0,0,1502178740,1,0.0,0.0,4.16723300971,0,0,0,0,0,0,0.333333333333,0.666666666667,0.0,,,,,19.2415752411,218.0,586.0,
